Name;Price;Link;Img;Color;Category;Subcategory
"SLIM CROPPED FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/slim-cropped-fit-jeans-p04806400.html?v1=496078886&v2=2432133";"https://static.zara.net/assets/public/3cf7/fe51/5612410a9207/43fff810096c/08062403712-a1/08062403712-a1.jpg?ts=1772725563522&w=302";"Ecru";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774454.html?v1=495689237&v2=2432133";"https://static.zara.net/assets/public/6509/1a23/83104bdcabc0/ab437989bd8c/00774454811-a1/00774454811-a1.jpg?ts=1770887270543&w=302";"Light grey";"JEANS";"SLIM"
"SLIM TAPERED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/slim-tapered-fit-jeans-p04060402.html?v1=495684272&v2=2432133";"https://static.zara.net/assets/public/9108/2a8d/6efe4155a3e5/904b14ce5553/04060402407-000-a1/04060402407-000-a1.jpg?ts=1772014048421&w=302";"Blue";"JEANS";"SLIM"
"SLIM FIT CROPPED JEANS";"109.00 PLN";"https://www.zara.com/pl/en/slim-cropped-fit-jeans-p04806400.html?v1=495712140&v2=2432133";"https://static.zara.net/assets/public/3152/febe/60034f6eb828/e90ba929ce3f/04806400427-000-a1/04806400427-000-a1.jpg?ts=1772014067651&w=302";"Mid-blue";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774350.html?v1=495680330&v2=2432133";"https://static.zara.net/assets/public/8038/6bce/08ea4e31a283/f6817daf046d/00774350407-000-a1/00774350407-000-a1.jpg?ts=1771934856163&w=302";"Blue";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774350.html?v1=495680328&v2=2432133";"https://static.zara.net/assets/public/3c92/c56c/613642aca8d2/6c53b5390aad/00774350406-000-a1/00774350406-000-a1.jpg?ts=1772014002108&w=302";"Light blue";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774454.html?v1=495689236&v2=2432133";"https://static.zara.net/assets/public/d5ea/7965/b79244e5ac51/6cd74ae107a5/00774454822-000-a1/00774454822-000-a1.jpg?ts=1772014001886&w=302";"Charcoal";"JEANS";"SLIM"
"SLIM TAPERED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/slim-tapered-fit-jeans-p04060402.html?v1=495684269&v2=2432133";"https://static.zara.net/assets/public/ebe1/1382/290246428d1c/2f6dc929914c/04060402800-000-a1/04060402800-000-a1.jpg?ts=1772014048501&w=302";"Black";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774454.html?v1=498396069&v2=2432133";"https://static.zara.net/assets/public/ebea/ab14/fd3949afa589/683d4b1c8308/00774454712-a1/00774454712-a1.jpg?ts=1773220522484&w=302";"Ecru";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774350.html?v1=495680329&v2=2432133";"https://static.zara.net/assets/public/d8bf/6007/b805449a943e/7bed6e75d5e2/00774350802-000-a1/00774350802-000-a1.jpg?ts=1771934856548&w=302";"Grey";"JEANS";"SLIM"
"SLIM FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/slim-fit-jeans-p03991427.html?v1=506773107&v2=2432133";"https://static.zara.net/assets/public/2a93/9202/5cbc4ac3b01b/c37ca405ab6c/03991427406-000-a1/03991427406-000-a1.jpg?ts=1771934906264&w=302";"NO_COLOR";"JEANS";"SLIM"
"SLIM TAPERED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/slim-tapered-fit-jeans-p04060402.html?v1=495684271&v2=2432133";"https://static.zara.net/assets/public/fa64/26d9/2e594f5182d9/3c605e8eada5/04060402802-000-a1/04060402802-000-a1.jpg?ts=1772014049596&w=302";"Grey";"JEANS";"SLIM"
"SLIM CROPPED FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/slim-cropped-fit-jeans-p04806400.html?v1=495712142&v2=2432133";"https://static.zara.net/assets/public/4a27/a826/a3a5459c8e83/6e674d7ac05c/04806400802-000-a1/04806400802-000-a1.jpg?ts=1772014067392&w=302";"Grey";"JEANS";"SLIM"
"SLIM TAPERED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/slim-tapered-fit-jeans-p04060402.html?v1=500559580&v2=2432133";"https://static.zara.net/assets/public/5a51/b90d/0e78472eb58c/8d2709355b54/07223403712-a1/07223403712-a1.jpg?ts=1773220510976&w=302";"Ecru";"JEANS";"SLIM"
"BASIC SLIM FIT JEANS";"109.00 PLN";"https://www.zara.com/pl/en/basic-slim-fit-jeans-p00774454.html?v1=498378909&v2=2432133";"https://static.zara.net/assets/public/19d9/a0f4/0b4e49abb4a9/89cf2e854c6b/00774454251-a1/00774454251-a1.jpg?ts=1773220519366&w=302";"Oyster-white";"JEANS";"SLIM"
"TAPERED WIDE-LEG JEANS";"129.00 PLN";"https://www.zara.com/pl/en/tapered-wide-leg-jeans-p09794450.html?v1=495675056&v2=2432124";"https://static.zara.net/assets/public/7441/e1bc/a7ed4495b156/a34661cf4ed0/09794450406-000-a1/09794450406-000-a1.jpg?ts=1771935012745&w=302";"Light blue";"JEANS";"WIDE LEG"
"WIDE-LEG JEANS";"179.00 PLN";"https://www.zara.com/pl/en/wide-leg-jeans-p00840407.html?v1=498804551&v2=2432124";"https://static.zara.net/assets/public/7526/ce58/d6bb475e8f99/be0b91317ec1/00840407405-000-a1/00840407405-000-a1.jpg?ts=1772014009573&w=302";"NO_COLOR";"JEANS";"WIDE LEG"
"TAPERED WIDE-LEG JEANS";"129.00 PLN";"https://www.zara.com/pl/en/tapered-wide-leg-jeans-p09794450.html?v1=495675054&v2=2432124";"https://static.zara.net/assets/public/1611/e018/2a864b3fbdf0/aa3d22cf1514/09794450700-000-a1/09794450700-000-a1.jpg?ts=1771935013247&w=302";"Brown";"JEANS";"WIDE LEG"
"TAPERED WIDE-LEG JEANS";"129.00 PLN";"https://www.zara.com/pl/en/tapered-wide-leg-jeans-p09794450.html?v1=495675053&v2=2432124";"https://static.zara.net/assets/public/51e6/af2b/4fec4f339490/523d38bc92fe/09794450400-a1/09794450400-a1.jpg?ts=1772793127071&w=302";"Blue";"JEANS";"WIDE LEG"
"WIDE-LEG JEANS";"179.00 PLN";"https://www.zara.com/pl/en/wide-leg-jeans-p00840407.html?v1=498804550&v2=2432124";"https://static.zara.net/assets/public/f9d7/0f54/2f594f0f8dac/9f09dae87af4/00840407800-000-a1/00840407800-000-a1.jpg?ts=1771934865337&w=302";"Black";"JEANS";"WIDE LEG"
"WIDE-LEG JEANS";"179.00 PLN";"https://www.zara.com/pl/en/wide-leg-jeans-p00840407.html?v1=498804549&v2=2432124";"https://static.zara.net/assets/public/c282/69ee/a1dd4b4a8057/dabc6167c043/00840407700-000-a1/00840407700-000-a1.jpg?ts=1771934864374&w=302";"Brown";"JEANS";"WIDE LEG"
"TAPERED WIDE-LEG JEANS";"129.00 PLN";"https://www.zara.com/pl/en/tapered-wide-leg-jeans-p09794450.html?v1=495675055&v2=2432124";"https://static.zara.net/assets/public/314a/7103/4cf0452686c4/fcebdadacce5/09794450800-000-a1/09794450800-000-a1.jpg?ts=1771935013070&w=302";"Black";"JEANS";"WIDE LEG"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991403.html?v1=513312395&v2=2629682";"https://static.zara.net/assets/public/32e6/4598/e16b498f8370/6590c835f5a2/08062405800-a1/08062405800-a1.jpg?ts=1771258932092&w=302";"Black";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991403.html?v1=499741311&v2=2629682";"https://static.zara.net/assets/public/cc3f/4d41/500e443496c4/e40171aa60bc/03991403407-a1/03991403407-a1.jpg?ts=1771258937999&w=302";"Blue";"JEANS";"BALLOON"
"WASHED BARREL FIT TROUSERS";"159.00 PLN";"https://www.zara.com/pl/en/washed-barrel-fit-trousers-p00108404.html?v1=497962254&v2=2629682";"https://static.zara.net/assets/public/5f1e/0c26/e9ec4eb6986a/fec2ef0d20a8/00108404922-000-a1/00108404922-000-a1.jpg?ts=1772015520799&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BARREL FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/barrel-fit-jeans-p00840431.html?v1=505881406&v2=2629682";"https://static.zara.net/assets/public/e320/4fab/0d3d46138bd2/cc0ea9da4f24/00840431406-a1/00840431406-a1.jpg?ts=1770119144584&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BALLOON FIT JEANS WITH ZIP";"179.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-with-zip-p08062404.html?v1=500225259&v2=2629682";"https://static.zara.net/assets/public/1c6b/08f1/f9524abdacd0/f9593e55580b/08062404707-a1/08062404707-a1.jpg?ts=1772796437281&w=302";"camel";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991403.html?v1=513312396&v2=2629682";"https://static.zara.net/assets/public/6c31/de7e/f9cc4dadafef/2bf05da3a774/04470402043-a1/04470402043-a1.jpg?ts=1771260923205&w=302";"Navy / White";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p04048377.html?v1=495675406&v2=2629682";"https://static.zara.net/assets/public/0d8d/e08c/4ef64f4e8d0c/ac77b57b673f/04048377427-000-a1/04048377427-000-a1.jpg?ts=1772014044886&w=302";"Mid-blue";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"219.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991439.html?v1=517309868&v2=2629682";"https://static.zara.net/assets/public/ddeb/b8ae/ab0042c58f81/a50dd2069699/03991439407-a1/03991439407-a1.jpg?ts=1772800311440&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991494.html?v1=520967723&v2=2629682";"https://static.zara.net/assets/public/a6aa/49a1/44954e55b0bb/318201df57bf/03991494405-a1/03991494405-a1.jpg?ts=1772800792797&w=302";"NO_COLOR";"JEANS";"BALLOON"
"RELAXED BARREL FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-barrel-fit-jeans-p00840596.html?v1=515246839&v2=2629682";"https://static.zara.net/assets/public/06d0/badc/38da415ba276/4f221c0a6a5e/00840596405-e1/00840596405-e1.jpg?ts=1773223302647&w=302";"Indigo";"JEANS";"BALLOON"
"BALLOON FIT JEANS WITH ZIPS";"179.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-with-zips-p06987417.html?v1=506880776&v2=2629682";"https://static.zara.net/assets/public/57f8/0230/9db74ac7a9c3/645103611771/06987417822-a1/06987417822-a1.jpg?ts=1771258924155&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p06987413.html?v1=495973641&v2=2629682";"https://static.zara.net/assets/public/2843/4126/97734832a6d8/c0d04fd2538d/06987413711-000-a1/06987413711-000-a1.jpg?ts=1772014103691&w=302";"NO_COLOR";"JEANS";"BALLOON"
"RELAXED BARREL FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-barrel-fit-jeans-p00840596.html?v1=515246838&v2=2629682";"https://static.zara.net/assets/public/1e9e/22e6/4ebb481caa0f/6b81235defb7/00840596822-e1/00840596822-e1.jpg?ts=1773223312109&w=302";"Charcoal";"JEANS";"BALLOON"
"RELAXED BARREL FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-barrel-fit-jeans-p00840596.html?v1=515246837&v2=2629682";"https://static.zara.net/assets/public/c299/daf2/3cf04686b0ab/258060e8605a/00840596445-e1/00840596445-e1.jpg?ts=1773223313206&w=302";"Blue / Green";"JEANS";"BALLOON"
"EMBROIDERED CUPID BALLOON FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/embroidered-cupid-balloon-fit-jeans-p04470422.html?v1=506803666&v2=2629682";"https://static.zara.net/assets/public/5794/dca6/dbc64cbf9e09/c356cb76daa6/04470422400-000-a1/04470422400-000-a1.jpg?ts=1772014065984&w=302";"NO_COLOR";"JEANS";"BALLOON"
"WASHED BALLOON FIT JEANS";"219.00 PLN";"https://www.zara.com/pl/en/washed-balloon-fit-jeans-p03991440.html?v1=502167268&v2=2629682";"https://static.zara.net/assets/public/ab40/df35/5f2c43f5aae6/fcd2bd340969/03991440707-000-a1/03991440707-000-a1.jpg?ts=1771934910046&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p06045433.html?v1=501638373&v2=2629682";"https://static.zara.net/assets/public/327c/6f93/d6cd4e5dba12/746dc6ea406b/06045433712-000-a1/06045433712-000-a1.jpg?ts=1771934986963&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BALLOON FIT JEANS WITH ZIPS";"179.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-with-zip-p08062404.html?v1=500225258&v2=2629682";"https://static.zara.net/assets/public/fcc6/33eb/ea1640f2b620/3e30ad99948a/08062404800-a1/08062404800-a1.jpg?ts=1772801124120&w=302";"Black";"JEANS";"BALLOON"
"BARREL FIT DENIM CHINOS";"179.00 PLN";"https://www.zara.com/pl/en/barrel-fit-denim-chinos-p04470414.html?v1=498569947&v2=2629682";"https://static.zara.net/assets/public/341a/39df/84e54677a3d2/aa67145cb4ee/04470414405-000-a1/04470414405-000-a1.jpg?ts=1771934958664&w=302";"NO_COLOR";"JEANS";"BALLOON"
"WASHED BARREL FIT TROUSERS";"159.00 PLN";"https://www.zara.com/pl/en/washed-barrel-fit-trousers-p00108404.html?v1=497962252&v2=2629682";"https://static.zara.net/assets/public/5332/5ec1/7b894fa6afbf/4fe0c5bb03b7/00108404711-000-a1/00108404711-000-a1.jpg?ts=1771934836554&w=302";"NO_COLOR";"JEANS";"BALLOON"
"WASHED BARREL FIT TROUSERS";"159.00 PLN";"https://www.zara.com/pl/en/washed-barrel-fit-trousers-p00108404.html?v1=497962251&v2=2629682";"https://static.zara.net/assets/public/7a21/32db/a4234fd3addc/8110b9cbfefe/00108404700-000-a1/00108404700-000-a1.jpg?ts=1771934836682&w=302";"NO_COLOR";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p04048377.html?v1=495675405&v2=2629682";"https://static.zara.net/assets/public/8915/e7a8/4815489d89bc/a88c3d01663e/04048377405-000-a1/04048377405-000-a1.jpg?ts=1772014044978&w=302";"Indigo";"JEANS";"BALLOON"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p04048377.html?v1=495675404&v2=2629682";"https://static.zara.net/assets/public/a4a1/df0b/fdaa469c816a/14fb84357059/04048377800-000-a1/04048377800-000-a1.jpg?ts=1772014044325&w=302";"Black";"JEANS";"BALLOON"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045445.html?v1=498030025&v2=2432132";"https://static.zara.net/assets/public/078c/23d7/13a5487cbf34/d826df4b1ff5/06045445822-e1/06045445822-e1.jpg?ts=1769012425017&w=302";"Charcoal";"JEANS";"SKINNY FIT"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045377.html?v1=502976955&v2=2432132";"https://static.zara.net/assets/public/3819/7f96/4d84455e913f/5173780c8e74/06045377822-000-a1/06045377822-000-a1.jpg?ts=1771934985496&w=302";"Charcoal";"JEANS";"SKINNY FIT"
"SKINNY FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/skinny-fit-jeans-p00840440.html?v1=498023508&v2=2432132";"https://static.zara.net/assets/public/6636/9e7a/9cee42ca91f2/b0eb2fa67658/00840440406-000-a1/00840440406-000-a1.jpg?ts=1771934867462&w=302";"Light blue";"JEANS";"SKINNY FIT"
"SKINNY CROPPED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/skinny-cropped-fit-jeans-p06045340.html?v1=499735741&v2=2432132";"https://static.zara.net/assets/public/d7df/7f3a/c9c04f45a19d/8beb78f30c02/06045340407-000-a1/06045340407-000-a1.jpg?ts=1771934982247&w=302";"Blue";"JEANS";"SKINNY FIT"
"SKINNY CROPPED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/skinny-cropped-fit-jeans-p06045340.html?v1=497776406&v2=2432132";"https://static.zara.net/assets/public/e685/e0b5/af784f3685a1/107d347d8473/06045340822-000-a1/06045340822-000-a1.jpg?ts=1771934982220&w=302";"Charcoal";"JEANS";"SKINNY FIT"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045377.html?v1=502976958&v2=2432132";"https://static.zara.net/assets/public/d773/049e/e6c545e88b27/b2ae2cd65cd4/06045377407-000-a1/06045377407-000-a1.jpg?ts=1771934983205&w=302";"Blue";"JEANS";"SKINNY FIT"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045445.html?v1=498030027&v2=2432132";"https://static.zara.net/assets/public/d8bb/7ec4/4e10420795b5/b1126efb7e22/06045445823-e1/06045445823-e1.jpg?ts=1769010291654&w=302";"charcoal grey";"JEANS";"SKINNY FIT"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045445.html?v1=498030026&v2=2432132";"https://static.zara.net/assets/public/904f/3ce5/b5ea45aabcd3/93470c8ea63c/06045445427-e1/06045445427-e1.jpg?ts=1769010295468&w=302";"Mid-blue";"JEANS";"SKINNY FIT"
"SKINNY FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/skinny-fit-jeans-p00840440.html?v1=502237011&v2=2432132";"https://static.zara.net/assets/public/3f2f/a891/557a4761a6e4/0d6702e7548c/00840440427-000-a1/00840440427-000-a1.jpg?ts=1771934867900&w=302";"NO_COLOR";"JEANS";"SKINNY FIT"
"SKINNY FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/skinny-fit-jeans-p00840440.html?v1=498036327&v2=2432132";"https://static.zara.net/assets/public/1b1b/8741/11f44452a4cf/908ce0b7120c/00840440407-000-a1/00840440407-000-a1.jpg?ts=1771934867454&w=302";"Blue";"JEANS";"SKINNY FIT"
"SKINNY CROPPED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/skinny-cropped-fit-jeans-p06045340.html?v1=502976373&v2=2432132";"https://static.zara.net/assets/public/4658/7d86/2ddb491992d7/7159e48d6c5c/06045340427-000-a1/06045340427-000-a1.jpg?ts=1771934982097&w=302";"Mid-blue";"JEANS";"SKINNY FIT"
"SKINNY CROPPED FIT JEANS";"129.00 PLN";"https://www.zara.com/pl/en/skinny-cropped-fit-jeans-p06045340.html?v1=497776407&v2=2432132";"https://static.zara.net/assets/public/3dce/579f/8b594eb0adad/999ea97932c8/06045340800-000-a1/06045340800-000-a1.jpg?ts=1772014099359&w=302";"Black";"JEANS";"SKINNY FIT"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045377.html?v1=502976957&v2=2432132";"https://static.zara.net/assets/public/2f92/da34/9f6e4b9b966e/98e4b0d841a6/06045377802-000-a1/06045377802-000-a1.jpg?ts=1771934982977&w=302";"Grey";"JEANS";"SKINNY FIT"
"SKINNY FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/skinny-fit-jeans-p00840440.html?v1=498023506&v2=2432132";"https://static.zara.net/assets/public/c1cc/89ff/c1d64573b0e8/a7d8f76dcd06/00840440800-000-a1/00840440800-000-a1.jpg?ts=1771934868624&w=302";"Black";"JEANS";"SKINNY FIT"
"SKINNY FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/skinny-fit-jeans-p00840440.html?v1=498036325&v2=2432132";"https://static.zara.net/assets/public/e272/a300/e95441fda502/6876ef4358d1/00840440822-000-a1/00840440822-000-a1.jpg?ts=1771934868384&w=302";"Charcoal";"JEANS";"SKINNY FIT"
"SKINNY FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/skinny-fit-jeans-p00840440.html?v1=498023507&v2=2432132";"https://static.zara.net/assets/public/fd3c/78fd/c6374ac2a016/0136ca09e517/00840440802-000-a1/00840440802-000-a1.jpg?ts=1771934868550&w=302";"Grey";"JEANS";"SKINNY FIT"
"RIPPED SKINNY FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/ripped-skinny-fit-jeans-p06045445.html?v1=521197596&v2=2432132";"https://static.zara.net/assets/public/4172/bf17/ae4b4bd19ddd/b9a6f3154079/06045445406-a1/06045445406-a1.jpg?ts=1773225291054&w=302";"NO_COLOR";"JEANS";"SKINNY FIT"
"BAGGY FIT TROUSERS WITH CHAIN";"219.00 PLN";"https://www.zara.com/pl/en/baggy-fit-trousers-with-chain-p03991455.html?v1=514174908&v2=2624141";"https://static.zara.net/assets/public/67a0/99e1/7496493fb402/300cecc22e64/03991455407-e1/03991455407-e1.jpg?ts=1769704361285&w=302";"NO_COLOR";"JEANS";"RAW DENIM"
"BALLOON FIT JEANS";"159.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991403.html?v1=499741311&v2=2624141";"https://static.zara.net/assets/public/d785/2e76/e4f3441897e8/7b1fb3e15636/03991403407-e1/03991403407-e1.jpg?ts=1771240143624&w=302";"Blue";"JEANS";"RAW DENIM"
"WIDE-LEG JEANS";"179.00 PLN";"https://www.zara.com/pl/en/wide-leg-jeans-p00840407.html?v1=498804551&v2=2624141";"https://static.zara.net/assets/public/77a2/dfb2/1d7a4515a970/2f73dbb31851/00840407405-e1/00840407405-e1.jpg?ts=1770110981147&w=302";"NO_COLOR";"JEANS";"RAW DENIM"
"WESTERN DENIM SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/western-denim-shirt-p01820470.html?v1=526333132&v2=2624141";"https://static.zara.net/assets/public/6b18/06a1/86f64b3f9153/6064881777f8/05474470405-e1/05474470405-e1.jpg?ts=1771496233121&w=302";"NO_COLOR";"JEANS";"RAW DENIM"
"HOODED DENIM JACKET";"259.00 PLN";"https://www.zara.com/pl/en/hoodie-denim-jacket-p00840458.html?v1=502289208&v2=2624141";"https://static.zara.net/assets/public/9c8b/790a/94034eb0b3e4/d0a64556959c/00840458407-e1/00840458407-e1.jpg?ts=1772438330204&w=302";"NO_COLOR";"JEANS";"RAW DENIM"
"BALLOON FIT JEANS";"219.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991439.html?v1=517309868&v2=2624141";"https://static.zara.net/assets/public/3ce7/4363/427149eba73f/c2a83a4ab394/03991439407-e1/03991439407-e1.jpg?ts=1772554910407&w=302";"NO_COLOR";"JEANS";"RAW DENIM"
"BALLOON FIT JEANS";"179.00 PLN";"https://www.zara.com/pl/en/balloon-fit-jeans-p03991494.html?v1=520967723&v2=2624141";"https://static.zara.net/assets/public/11f5/14f0/6755426bb127/43171ac98352/03991494405-e1/03991494405-e1.jpg?ts=1772793776083&w=302";"NO_COLOR";"JEANS";"RAW DENIM"
